Ticker,Name,Market Cap,Sector,Industry,Dividend Yield,Gross Margin,Revenue Growth (QoQ),Correlation to S&P 500,1 Year Volatility,P/E Ratio,Debt/Equity (D/E) Ratio,Return on Equity (ROE),Return on Assets (ROA/ROI),1 Year Return,Correlation to U.S. Treasuries,Enterprise Val,P/B Ratio
"TROW","T. Rowe Price Group Inc",22241102016.84,"Financial Services","Asset Management",0.0443434802362562,0.57425031423954,0.0519455987910842,0.808962278474907,0.418571958561977,13.7536961331025,0.0329152437791891,0.176980787225776,0.132067189213138,-0.143573739111857,0.136463707219564,19971802016.84,2.3660998539176
"DFS","Discover Financial Services",22217877364.44,"Financial Services","Credit Services",0.03258087037468,1,-0.130983302411874,0.579156347718942,0.409534546693389,6.33348841631699,1.367448721551,0.247255554968194,0.02568641413485,-0.131306044675674,-0.143161854217144,32451877364.44,1.56068259092723
"WPM","Wheaton Precious Metals Corp",22158680850,"Basic Materials","Metals & Mining",0.0137693631669535,0.372703435212566,-0.0583516659452216,0.414447364144305,0.372401894057133,10.9807715293666,0.244396854086571,0.336209465708147,0.319153246787754,0.27093232429949,0.510035967749679,21464561850,3.29856398977325
"AKZOY","Akzo Nobel N.V.",22113917583,"Unknown","Unknown",0.00973407928388747,0.461745650433137,0.0566923076923076,0.664626640658351,0.373315100248599,15.493578358209,0.714527027027027,0.278233590733591,0.0901838091513492,0.165156609512306,0.290082988172808,23313299083,4.18072927025173
"FNV","Franco-Nevada Corporation",21842105337.36,"Basic Materials","Metals & Mining",0.00978856695379796,0.439834660134721,-0.0322962962962963,0.330134983042591,0.300085037866934,10.3782691900409,0.0448196204581273,0.366833995677334,0.355053943028739,-0.190756463425636,0.245071926217167,20645605337.36,3.40346941806283
"TSCO","Tractor Supply Company",21782247094.92,"Consumer Cyclical","Retail - Apparel & Specialty",0.0207881326000303,0.366496579698591,0.0431624762596596,0.471751136821531,0.354722740149376,19.2730330969312,2.35764099906638,0.554339201336073,0.127071352040476,-0.0483819609007397,0.0300384948073117,26337843094.92,10.3178093140217
"QSR","Restaurant Brands International Inc",21753663664.14,"Consumer Cyclical","Restaurants",0.0320980449372629,0.592270005443658,0.0643105446118193,0.564653638544488,0.258591187271858,23.8788843733699,4.90268225584594,0.336286452565522,0.039832972606633,0.0679979913728224,0.0952381735214285,34700663664.14,7.48062711971802
"RJF","Raymond James Financial Inc",21667310086.25,"Financial Services","Brokers & Exchanges",0.0167280693020014,0.986570586308549,0.0784175203108441,0.695098222589499,0.3455445787321,12.5027755835257,0.340317211670257,0.173239366221822,0.0222022932547563,-0.07933641693382,-0.198307565523057,12595310086.25,2.12133445136577
"EBAY","EBay Inc",21626876329.6,"Consumer Cyclical","Retail - Apparel & Specialty",0.0223313979455114,0.718,0.0504201680672269,0.707676712327309,0.380423842378895,7.96570030556169,1.36938464146466,0.500299442576127,0.13244871575969,-0.0542926088131737,0.259437372165789,20987876329.6,3.66619364800814
"EQR","Equity Residential Properties Trust",21445653814.38,"Real Estate","REITs",0.0446880269814503,0.640759763944497,0.0416746391521208,0.605582199933826,0.274333137521243,31.5527601598114,0.704405450617956,0.0612369572365435,0.0337410784907153,-0.0695023438110892,0.0675061169599423,29110964814.38,1.93870145896555
"HPE","Hewlett Packard Enterprise Company",21335879656.28,"Technology","Communication Equipment",0.0286225402504472,0.3730362753499,0.00733707380233062,0.55112937892316,0.34618788309906,19.773753156886,0.64746387353312,0.053374225541966,0.0192097134565912,0.0404820365473948,0.0587178287311601,28050879656.28,1.03461738222675
"RCI","Rogers Communications Inc - Class B",21333094643.25,"Communication Services","Communication Services",0.0344811647792928,1,0.0505950309694481,0.449823583946485,0.232177807403537,4.2050375816804,2.02555324611811,0.694014591169566,0.158463551423417,-0.0316581371608734,0.171811986635896,38639481014.2678,2.86377559442027
"ETR","Entergy Corp",21270317596.92,"Utilities","Utilities - Regulated",0.0475389145982331,0.442267075545637,-0.147700844945557,0.420802301840249,0.247809996353148,14.4165665340841,2.01107032496442,0.111448795706699,0.0247897059598766,-0.112818202606872,0.215303495502716,47285048596.92,1.55354543405572
"HWM","Howmet Aerospace Inc",21265811029.54,"Industrials","Industrial Products",0.00410172272354389,0.28648974668275,0.157013258897418,0.622358058584747,0.357026886381044,33.2278297336563,0.979855371900826,0.170564328069825,0.0627020672087783,0.331911387555363,-0.0991802721803888,24635811029.54,5.49220326176136
"FE","Firstenergy Corp",21202940812.4,"Utilities","Utilities - Regulated",0.0455935501807061,0.34384858044164,0.00345323741007197,0.337204288427416,0.236687135105545,40.4636275045802,2.33473362612183,0.0506243508924474,0.011201188523057,-0.0871863074206464,0.283890468438995,45512940812.4,2.02434034871109
"MTB","M & T Bank Corp",21196619276.28,"Financial Services","Banks",0.0415833666533387,1,0.0273649712944983,0.632284581281225,0.358415687124764,7.26195133589141,0.528852630782537,0.113693104028649,0.0142299719318867,-0.131729445904625,-0.150391024800085,3167558276.28,0.809139299448453
"FCNCA","First Citizens Bancshares Inc (NC) - Class A",20943261440.58,"Financial Services","Banks",0.00454807019003446,1,1.06592465753425,0.357770793430736,0.375769548612093,1.87815096767824,1.91250183922703,0.646078971001477,0.0596930233678567,0.867060306511764,-0.149816372483112,22442261440.58,1.02718433668056
"ULTA","Ulta Beauty Inc",20917166655.92,"Consumer Cyclical","Retail - Apparel & Specialty",0.0451569202980357,0.392761666987508,0.101299326589506,0.25438304626131,0.3805540225027,16.5681971533376,0.916428713806919,0.635053950503841,0.236793212406441,-0.110072887532842,0.0949555892179654,22408938655.92,10.1941620554838
"ES","Eversource Energy",20843914013.65,"Utilities","Utilities - Regulated",0.0431447746883989,0.314717057104434,-0.131906040623265,0.438904620931759,0.239358849916818,17.8702660091889,1.6638734647797,0.0746944634104701,0.0213852778592831,-0.277345320598305,0.346321847151538,46864522013.65,1.32882777090963
"BRO","Brown & Brown Inc",20695246666.51,"Financial Services","Brokers & Exchanges",0.00749063670411985,1,0.151034928848642,0.461089961377463,0.326106995162853,27.7044801425837,0.74749456594918,0.151499787048492,0.0539078695025429,0.267007241164135,0.183921512732704,23812346666.51,3.98085034076019
"WAB","Westinghouse Air Brake Technologies Corp",20635814476.8,"Industrials","Transportation & Logistics",0.00588540765102995,0.310588235294118,0.22537241710716,0.664760887017517,0.325966311916166,27.2240296527704,0.39192330040674,0.0744944841650082,0.0404428438041883,0.123750605424657,-0.092218016460636,24290814476.8,1.99843254665892
"AEE","Ameren Corp",20229086699.65,"Utilities","Utilities - Regulated",0.032004064008128,0.477184466019417,-0.106678230702515,0.367460010993251,0.219643224964201,17.4840853065255,1.45051163633071,0.10799206626998,0.0299519784614986,-0.131250079445032,0.28313583232042,36239086699.65,1.83184702523318
"NOK","Nokia Corp",20204641726.04,"Technology","Communication Equipment",0.00987787610619469,0.374329654744493,-0.02523005141055,0.568872135432471,0.348740357670385,5.46976873866291,0.308260841127608,0.201976445106268,0.0848203851911743,-0.255281543144178,0.160364330493648,17338229976.04,0.860732839061145
"INVH","Invitation Homes Inc",20170077934.08,"Real Estate","REITs",0.032797224850205,0.590595682335133,0.0862003780718337,0.725708364203167,0.296957390408376,41.1217990240084,0.835034063782814,0.0478573723541755,0.0261429272671583,0.0914427189685465,0.141111389915559,27737426934.08,1.97054278856226
"NVR","NVR Inc",19935628493.41,"Consumer Cyclical","Homebuilding & Construction",0.00952380952380952,0.242888399142019,-0.0828766410714579,0.55674882716637,0.345143797300573,12.18332809393,0.243837929646936,0.417476647752101,0.268511591523371,0.29848721628661,0.479818999784267,17983068493.41,4.77776679179539
"ROL","Rollins Inc",19806466384.59,"Industrials","Business Services",0.0158478605388273,0.537695718961909,0.151736868648109,0.338476832626105,0.297956887137573,47.7970264139319,0.818947937285724,0.331508472871192,0.174475045317462,0.0629519182688911,0.292611841884715,20529286384.59,17.9594614868934
"DOV","Dover Corp",19690038345.25,"Industrials","Industrial Products",0.0144917240889394,0.368284393767984,-0.00232730433477224,0.712515701317853,0.285764562027204,19.2258306638708,0.652188929125711,0.22457433947982,0.094445964142128,0.0175901029892824,-0.0390801874340004,22557943345.25,4.0745035375582
"TRGP","Targa Resources Corp",19688918114.84,"Energy","Oil & Gas - Midstream",0.0239234449760766,0.238387312015603,-0.273035950821813,0.415046447242328,0.40912723515439,22.5402611503606,5.15558038386337,0.336035854083115,0.0446592336864063,0.279610466192136,-0.136631442665058,32469818114.84,7.85639763570488
"UMC","United Micro Electronics",19673598164.016,"Technology","Semiconductors",0.0417777777777778,0.151005876124909,0.013181959845237,0.556214482883064,0.458221997979374,6.88213509494774,0.39320613866332,0.267015417690443,0.167861277242675,0.172288095392775,0.31125048418736,15975370101.8567,1.83763617697953
"TECK","Teck Resources Ltd - Class B - Class B (Sub Voting)",19633860000,"Basic Materials","Metals & Mining",0.0195121951219512,0.36779687997453,0.054911838790932,0.432145808719635,0.530325181796033,4.63158073717569,0.241172871875546,0.255753108961156,0.127371018269524,0.0276059050520521,0.156038915251668,23955658694.9718,1.04421026866094
"STE","Steris Plc",19503400800.64,"Healthcare","Medical Instruments & Equipment",0.0104104104104104,0.442153371673769,0.118151596353904,0.579914708158661,0.318057092700457,35.4655004503151,0.588113316239546,0.0899237911870103,0.0503517070758773,0.0235183993713919,0.299094882769789,22923050800.64,3.15687444946669
"EXPE","Expedia Group Inc",19461748794,"Consumer Cyclical","Travel & Leisure",0.0157589803012746,0.895138712140494,0.0856590218292346,0.639702641741336,0.539697579925827,23.1137159073634,3.90794979079498,0.446270041075924,0.0355480500290253,0.419979079497908,0.0781694379802342,19507748794,11.6328444674238
"FITB","Fifth Third Bancorp",19344049586.37,"Financial Services","Banks",0.055932880543348,1,0.0109343936381709,0.627462445099567,0.359309745831779,7.99671334699049,1.27593085106383,0.138141739478042,0.0115692913988369,-0.103330346388007,-0.15283083720011,37616049586.37,1.16924864521095
"PHM","PulteGroup Inc",19313394670.57,"Consumer Cyclical","Homebuilding & Construction",0.00839124164153665,0.295363869861944,0.0278483372023346,0.559984028790915,0.443111669717143,6.96326977137016,0.240376605205832,0.292764566115394,0.183165018830215,0.984638547090512,0.408233387786651,19820604670.57,1.92892811402166
"FTS","Fortis Inc",19202394000,"Utilities","Utilities - Regulated",0.0368278109722977,0.444110060189166,0.0543970988213962,0.351003961985557,0.184654971759503,4.79532447842212,1.24871836382278,0.27983390503701,0.0940224267318324,0.0261676229109404,0.28811335551383,40454866762.7034,1.23702497838516
"PPL","PPL Corp",19186414696.2,"Utilities","Utilities - Regulated",0.0391517128874388,0.213901125795399,-0.0426429240862231,0.407185273753985,0.228498301814363,23.4839837162791,1.06066228946617,0.0584416745649958,0.0213505461767627,-0.0913659888089627,0.337489759284474,33695414696.2,1.36928452013988
"STLD","Steel Dynamics Inc",19130270254.63,"Basic Materials","Steel",0.0160453043888627,0.207544619567623,-0.188376715211882,0.498967525068113,0.460867451973082,7.18784248087527,0.348013585149212,0.312485147575568,0.183993884420899,0.0682652918549549,-0.0574306259033879,19959030254.63,2.15103108658481
"NTAP","Netapp Inc",19021059652.1,"Technology","Computer Hardware",0.0264830508474576,0.695530726256983,-0.100502512562814,0.538126732595948,0.323725131609133,15.7328863954508,2.737686139748,1.11531365313653,0.125356420757945,0.412095504081059,-0.0342259903278896,18436059652.1,21.7881553861397
"LH","Laboratory Corp Of America Holdings",18968374000,"Healthcare","Medical Diagnostics & Research",0.0139150601536455,0.278461135828317,0.0662759871633878,0.475664686031055,0.295753670628527,28.6878009679371,0.80399080413052,0.0712957122292849,0.0352829116406394,0.10959094678701,-0.0291259147269077,24570374000,2.40926369536777
"CBOE","Cboe Global Markets Inc",18940275472.5,"Financial Services","Brokers & Exchanges",0.0122562674094708,0.528719190140845,-0.0852541519879215,0.295678660310466,0.256171275192873,26.8237862519473,0.433598183881952,0.195369621006177,0.0946806656207678,0.448838216462461,-0.00336366515396361,20145775472.5,4.99967676068421
"ARE","Alexandria Real Estate Equities Inc",18861805826.16,"Real Estate","REITs",0.0499446178632565,0.695025693903512,0.0817395415941757,0.630022267213492,0.30408272527119,79.8674049650243,0.601400500571427,0.0125482769856644,0.00647563936361414,-0.242978789795224,0.0507502898004935,29496929826.16,1.01255614900458
"DRI","Darden Restaurants Inc",18854326251.03,"Consumer Cyclical","Restaurants",0.0382649335475391,0.204240826192046,0.116307591676546,0.512922410611558,0.358128166681349,19.1725912660464,2.53724394785847,0.467489868438254,0.0945317869622267,0.114721103326924,0.115264511779473,24112226251.03,8.7776192975
"JBHT","J.B. Hunt Transport Services Inc",18813885522.3,"Industrials","Transportation & Logistics",0.00978108989287378,0.434594609629766,-0.175731849117972,0.55647231853783,0.326018039381793,24.2430108243756,0.359774341218814,0.201648884603282,0.096411152031236,-0.0171676954916278,0.0738393972433332,20184297522.3,4.68228171467524
"GPC","Genuine Parts Company",18799023585.42,"Consumer Cyclical","Retail - Apparel & Specialty",0.0251638964307,0.362126201927617,0.0263120335687757,0.378323226860691,0.248504263400036,15.0196932670888,1.01214061827762,0.313417688902472,0.0743174153588989,-0.251109217127933,-0.106195468710756,22381321585.42,4.49080652753999
"REPYY","Repsol S.A",18740254157.05,"Energy","Oil, Gas & Consumable Fuels",0.109249206452031,0.358928862783488,-0.039435791948281,0.221875937539275,0.374746738663494,10.9244231416192,0.0104756653801814,0.0781414465440329,0.0268409000912487,0.077134714917745,-0.0631200979524289,13117465657.05,0.853650226945231
"FWONA","Liberty Media Corp (New Liberty Formula One) Series A",18680140278.8,"Consumer Cyclical","Entertainment",0.3291015625,0.496414094169005,-0.0123190637511549,0.567888524193576,0.30404178752195,15.3746010525103,0.964054902443528,0.0754002730544868,0.0287993173495147,0.0660856829000369,0.0706505724849534,32231140278.8,1.14975935734597
"BAX","Baxter International Inc",18433135702.8,"Healthcare","Medical Instruments & Equipment",0.0285714285714286,0.301240560949299,0.027431421446384,0.392059960344548,0.295683478758193,7.11154926805556,2.08974200715961,0.408478449294776,0.0900633257759362,-0.293518131215359,-0.0395530155775224,29574135702.8,2.27541485036415
"PBA","Pembina Pipeline Corporation",18287760000,"Energy","Oil & Gas - Midstream",0.0889115993868165,0.316555570670657,0.361296296296296,0.488320252781104,0.283008908380361,5.11891027636364,0.525446179587284,0.313293955821668,0.1523042308479,0.0154866833331786,0.100551147001794,26540882324.2493,1.57514945245089
"CNHI","CNH Industrial NV",18230185160.83,"Industrials","Farm & Construction Machinery",0.0280453257790368,0.321917808219178,0.0178541064444822,0.558102344472437,0.441109634627042,32.1520020473192,3.12561051972448,0.0710081402629931,0.013173485746149,-0.312277563668466,0.0271119648308615,21861185160.83,2.28305387111209
"WRB","W.R. Berkley Corp",18173418645.87,"Financial Services","Insurance - Property & Casualty",0.0375905099368356,0.4601159887786,0.112405667302892,0.394079821042751,0.48066074475359,13.3017469409688,0.411316825388012,0.198761590742441,0.0391666641403501,-0.0290128477072347,-0.00459323730261256,19371838645.87,2.62789545833689
"ZTO","ZTO Express (Cayman) Inc",18065145817.96,"Industrials","Transportation & Logistics",0.0109210047324354,0.304745828199925,0.347959617071053,0.277682776724786,0.588522956247515,18.7746950803982,0,0.126026996356056,0.0867135130583568,-0.12293383594281,0.431517481684287,17193298207.4826,2.36611842848341
"VIV","Telefonica Brasil S.A.",17943239499.7,"Communication Services","Communication Services",0.00747979487179487,0.499438388814392,0.0988252856424614,0.0693701050148759,0.303065504411247,21.3965224503471,0.196218289487314,0.0597191469355331,0.0342928319654986,0.620324538377816,-0.0202425683547898,21438881023.6126,1.27778206812171
"PFG","Principal Financial Group Inc",17927994281.34,"Financial Services","Insurance - Life",0.034125213282583,0.628655924500402,-0.00575097831492011,0.640445735308178,0.317385553316218,12.069472385445,0.370516136286967,0.144176148427472,0.00504756773600412,-0.15594341422636,-0.0797173003183798,17317694281.34,1.6799724766052
"YUMC","Yum China Holdings Inc",17924744833,"Consumer Cyclical","Restaurants",0.0116959064327485,0.181880576527111,0.0852886405959032,0.19059425736163,0.519796684657422,22.8923944227331,0.310150661999696,0.119178082191781,0.0658896789666344,-0.239295498158257,0.13953452512268,16830744833,2.72785646522599
"KUBTY","Kubota Corporation",17787240762.864,"Industrials","Machinery",0.0202986101361786,0.273613685180554,0.15833927733505,0.392934909363844,0.306872499240551,35.4982035960642,0.629250575136945,0.0971477162613791,0.0422602900778244,-0.035417518049312,0.0701899928284929,20281195611.2252,3.44856941073912
"K","Kellanova Company",17685629437.14,"Consumer Defensive","Consumer Packaged Goods",0.279619047619048,0.340949479563341,-0.001773948302078,0.354249036085947,0.212251505089432,21.4111736527119,1.90044576523031,0.206551637909477,0.0446957603960932,-0.182812916427328,0.274222163176781,24260629437.14,4.37979926625557
"CNP","Centerpoint Energy Inc",17603724242.21,"Utilities","Utilities - Regulated",0.02916514764856,0.479569892473118,-0.022595901208618,0.378437914556965,0.23388432019563,22.0874833653827,1.97203964527908,0.0790106322337604,0.0207828105035333,-0.0759093996875443,0.253919993947141,35819724242.21,1.83659094858738
"CCJ","Cameco Corp",17590238920.35,"Basic Materials","Metals & Mining",0.0257787325456498,0.141393849194492,-0.0302250687576152,0.644884227054923,0.59663198251009,266.61466603716,0.299536657452954,0.0153154854290245,0.0103537754235506,0.993632462854567,0.120417504159351,16618090347.9091,4.08333303285634
"EG","Everest Group Ltd",17462996377.2,"Financial Services","Insurance - Specialty",0.0172307692307692,0.248809822099724,0.29873088187439,0.263553914595219,0.292765985264594,7.90538541294704,0.274808480313558,0.223227142965414,0.0511369226406468,0.232355115870758,-0.131819432662731,18782996377.2,1.55558492581507
"FDS","Factset Research Systems Inc",17333265449.7,"Financial Services","Brokers & Exchanges",0.00862695041704263,0.507858386665099,0.0731027825122121,0.620553748053928,0.281914144297843,37.0232060578034,1.13580278160167,0.293984108432515,0.117487890263696,0.0191669135274544,0.149083754002659,18715532449.7,10.7000089199533
"BALL","Ball Corp",17271512013.44,"Consumer Cyclical","Packaging & Containers",0.014692378328742,0.189582749929992,-0.0961781827385472,0.437188637325852,0.418405954657322,28.4070921273684,2.43550025393601,0.163506790372462,0.0303540894397224,0.0341975804613615,0.140125344117657,25527512013.44,4.38585881499238
"MKC","McCormick & Co. Inc (Non Voting)",17248028577.04,"Consumer Defensive","Consumer Packaged Goods",0.0241673121611154,0.369680061732059,0.0558410629230384,0.244784791024571,0.257889085146817,28.8091340855854,0.946091537440833,0.122578300549217,0.0458522725096977,-0.237450153899103,0.241269887734593,21870428577.04,3.41592469788684
"TYL","Tyler Technologies Inc",17138957177.1,"Technology","Application Software",0.00181818181818182,0.455159253179808,0.0454214048872443,0.604368022961613,0.408702791623237,108.410601210047,0.276493584838465,0.0578479464716313,0.034152677436794,0.252452261615572,0.0674287996510567,17784643177.1,6.00765941757912
"WMG","Warner Music Group Corp - Class A",16893625880.4,"Unknown Sector","Unknown Industry",0.0214646464646465,0.467213114754098,0.0594522378089513,0.350356260527608,0.45870948973322,39.2875020474419,13.8762214983713,1.54954954954955,0.0523847231528294,0.00359296094116646,-0.040927198124864,20512625880.4,55.0280973302932
"HRL","Hormel Foods Corp",16644792602.46,"Consumer Defensive","Consumer Packaged Goods",0.0343535290443473,0.16807213851859,-0.0234361560419903,0.192818295329247,0.223015359611851,18.9679706838469,0.428788716581111,0.114900278110941,0.0658151428506928,-0.33563174083013,0.0223457617462542,19265606602.46,2.15794382825691
"ATO","Atmos Energy Corp",16635220996.05,"Utilities","Utilities - Regulated",0.02875,0.994617471181434,-0.186798740153993,0.471882401759789,0.235147053895646,18.7785693438143,0.634093230729828,0.0853556507932134,0.0398290057858732,-0.0334331868877632,0.240421391326489,23508606996.05,1.53037010601318
"CMS","CMS Energy Corporation",16555488636,"Utilities","Utilities - Regulated",0.0351288056206089,0.372982665869695,-0.173418972332016,0.235503830339542,0.233835252378236,22.4025556644114,2.1436125800167,0.103989305565328,0.0231812228957708,-0.0821948529734677,0.276414747237009,31775488636,2.30385313609797
"LPLA","LPL Financial Holdings Inc",16542800316.62,"Financial Services","Brokers & Exchanges",0.00537778972842162,0.400081193062275,0.166118985251436,0.414631344469225,0.401349874290582,14.1660610858237,1.49454603202544,0.544853874409362,0.124464781837547,-0.0193537275130775,-0.380705667330256,17392246316.62,7.91298922438089
"WLK","Westlake Corporation",16442293105.92,"Basic Materials","Chemicals",0.0153952736509891,0.188121990369181,-0.212588473205258,0.686796046690965,0.391132556218646,13.6111697896689,0.503533568904594,0.116377649325626,0.0577072360956851,0.203038074879343,-0.052837676634336,18800293105.92,1.52894672734982
"BAH","Booz Allen Hamilton Holding Corp - Class A",16310969259.66,"Industrials","Business Services",0.0145375811939375,0.228326186052338,0.159769392981919,0.420019270116377,0.290499376328501,55.351275649465,3.41056961375953,0.274960682379408,0.0439407459530659,0.204724006965326,-0.0851050689042836,19410247259.66,15.2136114647104
"BG","Bunge Global SA",16284442034.7,"Consumer Defensive","Consumer Packaged Goods",0.0250165203436231,0.0734518872566247,-0.151083000179008,0.187076816947051,0.333006816737046,8.29569130652063,0.584723441615452,0.196275465566804,0.0765787292144146,0.161493187289798,-0.435674407340326,20105442034.7,1.58857106962248
"RPRX","Royalty Pharma plc - Class A",16189029285,"Unknown Sector","Unknown Industry",0.030154542027893,1,-0.0647818603815765,0.702052103020368,0.254314406993678,87.7882397104278,0.639659045703971,0.0190377595134857,0.0110318476028113,-0.345757993598642,0.231013046882699,20636315285,1.68897918143134
"HBAN","Huntington Bancshares Inc",16114931490.42,"Financial Services","Banks",0.0579439252336449,1,-0.0100222717149221,0.474402999481615,0.35072139983328,7.26224943236593,0.730563220256452,0.120336225596529,0.0118801120553156,-0.195373183261497,-0.261771238086372,17924931490.42,0.871878563567603
"VRT","Vertiv Holdings Co - Class A",16092518758.95,"Unknown Sector","Unknown Industry",0.000757575757575758,0.360151497761965,0.176557963675646,0.300679248383327,0.785748302010617,63.30652540893,1.79170313320497,0.159756155042657,0.03503549031769,2.10499265785609,-0.0837391208059754,18663318758.95,9.38941522781376
"SUI","Sun Communities Inc",15925615232,"Real Estate","REITs",0.0314215727679703,0.50772986167616,0.0542569161484023,0.546707088369403,0.303170054865508,70.0027043164835,0.978202608540289,0.0290893747063092,0.0130719517573156,-0.0839447781572591,-0.002863482302997,23528615232,2.03241726843462
"J","Jacobs Solutions Inc",15890794810,"Industrials","Engineering & Construction",0.00781543548508304,0.212550061650211,0.105039669697463,0.475664625411397,0.28078835363355,23.8680082700239,0.545384664737818,0.103899249354617,0.0447772908547936,0.0504677585361357,-0.0612753185314703,18534420810,2.42747643831096
"RS","Reliance Steel & Aluminum Company",15825043303,"Basic Materials","Steel",0.0147145379635079,0.297267457907811,-0.146967413825579,0.634513787230634,0.343142724374666,11.1940604817146,0.177660111595873,0.189930473919323,0.136370651901298,0.34064932092191,0.0346989587011913,16220443303,2.04873494077133
"HUBB","Hubbell Inc",15802915174.56,"Technology","Computer Hardware",0.0165614606665309,0.35426660851868,0.0452818720559185,0.39882529957368,0.287364354152181,22.7904747253533,0.526815377313716,0.272097631800969,0.124417968294412,0.173542794374892,-0.160166831217794,16655215174.56,5.76938234257968
"CINF","Cincinnati Financial Corp",15789141266.92,"Financial Services","Insurance - Property & Casualty",0.0279876854184159,0.264494754279404,0.284397163120567,0.487727517500207,0.333419757183461,9.43762179732218,0.0817959337349398,0.155783690667412,0.0546406146660897,-0.0360744107417206,-0.0264556567626001,15759141266.92,1.48617670057605
"OMC","Omnicom Group Inc",15764213787.63,"Consumer Cyclical","Advertising & Marketing Services",0.0374081496325985,0.196472988457561,0.039118313294999,0.462379429363488,0.323648974736756,11.2964627643354,1.98668235877106,0.437769586699082,0.0545551390999673,0.0539563310601558,0.0850661835871364,19409213787.63,4.88237542976648
"ENTG","Entegris Inc",15687816865.35,"Technology","Semiconductors",0.00454338936846888,0.413260395006299,-0.106244742551025,0.551853411647899,0.599370432998366,78.3924408244594,1.63193924274313,0.0610737227331604,0.0200401646482198,0.444425734478273,0.0367617307692202,20590639865.35,4.65750322058173
"KB","KB Financial Group Inc",15663300267,"Financial Services","Banks",0.0304605739760379,1,0.0943169445821121,0.453717357163268,0.313286302862333,4.59184102492922,2.84591723776182,0.0908720940378736,0.00626784472363004,0.0463625777318604,0.259254925509687,109287298161.921,0.417270209424334
"MGA","Magna International Inc",15609938000,"Consumer Cyclical","Autos",0.0348659838744825,0.141377029906679,0.115857658248606,0.608701742443855,0.425379392764536,26.3681385135135,0.409587888982338,0.0541380887059899,0.0213033934290547,-0.0608308073174856,0.0687720160175408,19448938000,1.42752062185642
"BSY","Bentley Systems Inc - Class B",15524075105.88,"Unknown Sector","Unknown Industry",0.00423818605636788,0.789062398079658,0.142659093958231,0.676066735422289,0.506905547391196,89.7796875068965,2.36064860143147,0.274382220289825,0.0546682815097334,0.326727439070664,0.0925496322420715,17089399105.88,22.4512516409263
"AVY","Avery Dennison Corp",15500914332.96,"Industrials","Industrial Products",0.0176029555579702,0.279178382500119,-0.094428380302965,0.650579156769265,0.332264734349536,32.1062848652858,1.60573754603605,0.236843718956573,0.0592898238375056,0.0860162834783815,0.0879323112037493,18604614332.96,7.51158864748982
"RF","Regions Financial Corp",15455076716.79,"Financial Services","Banks",0.0523446019629226,1,-0.0115473441108545,0.637275939915765,0.36770555738754,6.81140445869987,0.390683229813665,0.138419069987342,0.014671009561373,-0.238894848324271,-0.0967544945342101,12729076716.79,0.95994265321677
"L","Loews Corp",15449597611.5,"Financial Services","Insurance - Property & Casualty",0.00367161110295198,0.328069281711666,0.13435423288067,0.390371131297253,0.236472284605791,11.4272171682692,0.635797342192691,0.0934815301377677,0.0176764952948752,0.213377418833735,-0.278952230260873,23873597611.5,1.06932430865864
"BBY","Best Buy Co. Inc",15444941667.3,"Consumer Cyclical","Retail - Apparel & Specialty",0.0520951302378256,0.231660231660232,-0.0722238358021106,0.644918190354485,0.459099967879397,11.972822997907,1.42116402116402,0.451997196916608,0.0821263727518701,-0.10947462954813,0.255363926458435,18380941667.3,5.44795120539683
"MRO","Marathon Oil Corporation",15323885578.1,"Energy","Oil & Gas - E&P",0.0171875,0.803640375068946,-0.193146417445483,0.334171228006231,0.52333366519029,9.11051461242568,0.510065918403706,0.148668655397194,0.0843213435267577,-0.0538114030321613,-0.0936018775262464,20875885578.1,1.36503523767148
"SWKS","Skyworks Solutions Inc",15301687104,"Technology","Semiconductors",0.0287101541059742,0.392271086314408,-0.133698201720094,0.588438862769959,0.431054309337814,15.5694821978022,0.243477403126901,0.169131882598931,0.113356728248928,0.0176552114853461,0.0945949415935349,16048287104,2.51560772420142
"DGX","Quest Diagnostics Inc",15182028314.73,"Healthcare","Medical Diagnostics & Research",0.023091308236442,0.328540305010893,-0.0768302493966211,0.227083548708499,0.264332088645343,19.8978090625557,0.764513618677043,0.123979363854247,0.0580912863070539,-0.0735822710929294,-0.0998407732567102,19951028314.73,2.36296160540545
"LUV","Southwest Airlines Company",15087402203.59,"Industrials","Airlines",0.0233994150146246,0.640306513409962,0.0490353697749195,0.521288400697915,0.380929859024166,30.3569460836821,0.838881852722996,0.0464138961524094,0.0137659783677483,-0.335399906837946,-0.0427749132740906,12627402203.59,1.36488169021078
"JBL","Jabil Inc",15082774495.08,"Technology","Computer Hardware",0.0024264482863209,0.0905651454244502,-0.063344407530454,0.415066043473503,0.371306935434056,18.4385996272372,1.13328681088625,0.302850796001481,0.0414528777570851,0.604742877793598,-0.0432593771521757,16526774495.08,5.26265683708304
"IEX","Idex Corporation",14991809376.3,"Industrials","Industrial Products",0.0124501507635444,0.440635240736073,-0.0371359223300971,0.605086532666046,0.259037884309652,24.2782338077733,0.390156771279265,0.19096510827799,0.10948872753708,-0.164035694187977,-0.0206979809064356,15750609376.3,4.4261490290514
